,user_id,Recency,Frequency,Monetary
2373,USER_06024,210,2,8645.26
2374,USER_06026,344,1,3102.92
2375,USER_06027,19,1,1063.44
2376,USER_06028,276,1,2552.28
2377,USER_06029,90,1,8067.4
2378,USER_06031,30,3,19883.94
2379,USER_06035,294,1,3868.1
2380,USER_06037,258,1,1356.21
2381,USER_06038,104,1,5307.63
2382,USER_06041,42,1,671.94
2383,USER_06046,329,1,3507.5
2384,USER_06052,83,2,8044.92
2385,USER_06054,223,1,4615.19
2386,USER_06057,309,1,1634.44
2387,USER_06060,143,2,13467.300000000001
2388,USER_06062,233,1,3961.43
2389,USER_06063,204,1,1207.13
2390,USER_06064,296,2,14334.49
2391,USER_06066,242,1,673.42
2392,USER_06067,195,2,5641.9
2393,USER_06069,170,2,10158.16
2394,USER_06074,157,3,18917.489999999998
2395,USER_06075,152,1,8065.85
2396,USER_06077,118,1,9464.35
2397,USER_06078,169,2,4181.8
2398,USER_06080,147,1,6315.06
2399,USER_06085,230,1,1175.89
2400,USER_06086,78,1,4864.12
2401,USER_06090,74,2,10669.32
2402,USER_06091,17,1,4171.18
2403,USER_06093,55,2,10523.77
2404,USER_06095,286,1,2222.3
2405,USER_06097,91,2,13300.259999999998
2406,USER_06098,249,2,8461.18
2407,USER_06099,289,1,6863.54
2408,USER_06101,254,1,9893.27
2409,USER_06104,13,2,9816.400000000001
2410,USER_06105,20,2,1275.96
2411,USER_06106,209,1,7654.04
2412,USER_06108,261,1,9051.95
2413,USER_06110,359,1,8451.05
2414,USER_06111,10,1,2429.39
2415,USER_06114,40,1,3231.49
2416,USER_06118,185,1,6728.07
2417,USER_06122,322,1,9863.43
2418,USER_06124,1,1,7410.72
2419,USER_06125,163,1,2459.74
2420,USER_06126,8,2,16366.47
2421,USER_06128,274,1,6844.8
2422,USER_06133,101,1,9899.56
2423,USER_06142,42,2,14057.470000000001
2424,USER_06144,340,1,5883.99
2425,USER_06145,191,2,7824.959999999999
2426,USER_06153,363,1,2991.37
2427,USER_06154,117,1,9051.09
2428,USER_06155,321,2,17967.0
2429,USER_06156,281,1,8293.67
2430,USER_06161,336,1,3286.54
2431,USER_06162,63,1,1611.94
2432,USER_06163,206,1,7259.4
2433,USER_06168,122,1,3830.61
2434,USER_06169,175,2,14630.83
2435,USER_06171,337,1,4874.87
2436,USER_06172,220,3,19853.87
2437,USER_06173,94,2,11734.89
2438,USER_06176,78,1,1731.64
2439,USER_06177,115,1,5188.12
2440,USER_06178,329,1,1115.1
2441,USER_06182,129,1,2960.11
2442,USER_06185,224,1,9048.23
2443,USER_06186,226,1,1260.77
2444,USER_06190,106,1,7853.13
2445,USER_06192,119,1,9782.7
2446,USER_06193,217,1,4807.27
2447,USER_06195,246,1,9497.44
2448,USER_06196,137,1,1379.63
2449,USER_06197,347,1,1374.3
2450,USER_06201,191,1,6018.89
2451,USER_06204,238,1,2797.41
2452,USER_06206,0,1,7518.02
2453,USER_06209,171,1,6115.52
2454,USER_06210,59,4,18272.25
2455,USER_06211,240,1,6283.9
2456,USER_06213,259,1,2634.55
2457,USER_06218,275,1,5035.41
2458,USER_06221,123,1,9338.77
2459,USER_06223,268,1,7495.86
2460,USER_06226,37,2,6557.0
2461,USER_06229,141,1,9004.12
2462,USER_06230,145,2,17006.25
2463,USER_06231,116,1,3238.18
2464,USER_06232,12,1,8772.83
2465,USER_06233,1,1,2462.39
2466,USER_06234,255,1,2143.43
2467,USER_06237,44,1,6502.26
2468,USER_06241,40,1,422.26
2469,USER_06243,337,1,3686.71
2470,USER_06244,2,1,4073.95
2471,USER_06252,3,1,5896.67
2472,USER_06255,280,1,9817.06
2473,USER_06256,331,1,1369.03
2474,USER_06258,127,2,13640.52
2475,USER_06262,183,1,7574.04
2476,USER_06263,63,1,8460.86
2477,USER_06265,88,1,5242.27
2478,USER_06267,179,1,609.62
2479,USER_06271,191,1,1973.83
2480,USER_06275,63,1,6147.18
2481,USER_06277,173,2,10406.5
2482,USER_06279,267,1,7231.31
2483,USER_06280,156,1,2593.37
2484,USER_06283,103,1,5085.66
2485,USER_06284,238,1,9901.6
2486,USER_06286,277,1,4799.84
2487,USER_06287,99,1,7890.81
2488,USER_06289,2,1,8373.37
2489,USER_06293,16,1,4729.28
2490,USER_06295,101,1,4369.49
2491,USER_06296,288,1,7976.11
2492,USER_06301,22,1,5830.35
2493,USER_06302,164,1,8365.6
2494,USER_06304,228,1,7670.04
2495,USER_06307,258,1,3638.13
2496,USER_06308,82,1,4846.33
2497,USER_06313,77,1,8208.39
2498,USER_06316,147,2,16038.67
2499,USER_06318,159,1,1810.13
2500,USER_06323,170,1,5146.56
2501,USER_06325,114,1,2090.73
2502,USER_06328,132,1,820.09
2503,USER_06330,186,1,6816.37
2504,USER_06332,28,1,9992.47
2505,USER_06334,225,1,9531.21
2506,USER_06337,160,1,7280.91
2507,USER_06338,90,1,4142.03
2508,USER_06339,316,1,8152.12
2509,USER_06341,153,1,1177.9
2510,USER_06346,18,3,13742.71
2511,USER_06348,360,1,8391.75
2512,USER_06349,107,1,3878.72
2513,USER_06350,237,1,6486.28
2514,USER_06352,193,2,14078.54
2515,USER_06358,286,1,8505.08
2516,USER_06360,18,2,12755.27
2517,USER_06365,167,1,9874.69
2518,USER_06366,250,1,3326.6
2519,USER_06370,31,2,11641.55
2520,USER_06372,274,1,7934.5
2521,USER_06373,351,1,9491.63
2522,USER_06377,165,2,12588.09
2523,USER_06382,295,1,7525.92
2524,USER_06383,32,2,15748.84
2525,USER_06384,6,1,4978.54
2526,USER_06385,308,1,9774.58
2527,USER_06386,159,1,6903.3
2528,USER_06387,196,1,2879.79
2529,USER_06388,182,1,4012.1
2530,USER_06395,127,1,9199.57
2531,USER_06402,167,1,7919.26
2532,USER_06404,82,1,8460.54
2533,USER_06406,115,2,10525.74
2534,USER_06407,87,1,236.43
2535,USER_06408,181,2,13393.34
2536,USER_06410,105,2,7266.27
2537,USER_06412,233,1,2728.83
2538,USER_06413,232,1,4462.47
2539,USER_06414,80,1,264.54
2540,USER_06416,278,1,9195.02
2541,USER_06418,299,1,6849.54
2542,USER_06421,87,2,5640.75
2543,USER_06422,22,2,7969.78
2544,USER_06424,213,1,306.28
2545,USER_06427,0,1,3352.43
2546,USER_06437,10,2,11016.990000000002
2547,USER_06438,66,1,7501.27
2548,USER_06444,10,1,4067.64
2549,USER_06445,16,3,11768.150000000001
2550,USER_06447,25,1,2050.37
2551,USER_06449,210,1,18.56
2552,USER_06452,18,1,5382.9
2553,USER_06453,4,2,11022.19
2554,USER_06455,325,1,5462.61
2555,USER_06459,2,1,7329.39
2556,USER_06462,136,1,7559.05
2557,USER_06467,21,2,10169.289999999999
2558,USER_06468,145,2,4414.25
2559,USER_06471,364,1,5297.09
2560,USER_06474,43,2,11439.6
2561,USER_06477,309,1,5668.33
2562,USER_06480,336,1,3744.66
2563,USER_06486,264,1,8611.8
2564,USER_06487,321,1,1888.69
2565,USER_06491,37,1,3098.25
2566,USER_06492,151,1,7836.39
2567,USER_06497,208,1,9417.86
2568,USER_06498,121,3,9193.79
2569,USER_06500,184,1,4034.93
2570,USER_06502,265,1,6767.82
2571,USER_06508,122,1,2543.67
2572,USER_06511,333,1,2652.52
2573,USER_06516,132,1,9297.36
2574,USER_06517,47,1,8935.89
2575,USER_06519,85,1,7192.54
2576,USER_06525,152,1,2721.19
2577,USER_06533,64,2,5520.24
2578,USER_06537,211,1,1042.37
2579,USER_06538,171,1,1401.67
2580,USER_06542,37,1,6385.01
2581,USER_06544,220,1,8166.32
2582,USER_06545,27,3,14251.52
2583,USER_06546,13,1,9493.78
2584,USER_06547,167,1,2110.45
2585,USER_06549,289,2,8510.68
2586,USER_06550,16,1,1520.89
2587,USER_06559,207,2,13776.67
2588,USER_06562,25,1,7110.88
2589,USER_06567,146,1,1797.5
2590,USER_06568,242,1,297.11
2591,USER_06570,56,1,6601.5
2592,USER_06572,85,1,1570.09
2593,USER_06578,257,3,6024.28
2594,USER_06582,86,1,2703.78
2595,USER_06583,232,2,10670.17
2596,USER_06587,171,1,9207.92
2597,USER_06588,100,1,4957.49
2598,USER_06590,216,2,13591.619999999999
2599,USER_06591,122,4,21066.480000000003
2600,USER_06593,59,1,5703.75
2601,USER_06594,216,1,2118.02
2602,USER_06596,23,1,8851.76
2603,USER_06600,343,1,3152.06
2604,USER_06601,100,1,1469.24
2605,USER_06602,236,1,8335.02
2606,USER_06604,303,1,9455.89
2607,USER_06608,277,1,3154.34
2608,USER_06610,5,2,18454.989999999998
2609,USER_06611,61,1,8356.33
2610,USER_06616,296,1,4082.4
2611,USER_06622,59,2,8662.63
2612,USER_06623,165,1,114.58
2613,USER_06624,285,1,5985.2
2614,USER_06625,300,1,9366.33
2615,USER_06627,295,1,2099.73
2616,USER_06628,80,1,3743.95
2617,USER_06639,24,1,8816.64
2618,USER_06640,274,1,270.29
2619,USER_06642,317,1,4554.62
2620,USER_06644,33,2,6667.9400000000005
2621,USER_06645,23,1,2068.16
2622,USER_06648,268,2,9674.42
2623,USER_06649,41,1,7638.22
2624,USER_06650,240,1,2601.07
2625,USER_06653,271,1,856.71
2626,USER_06654,303,1,3119.49
2627,USER_06655,205,1,3184.3
2628,USER_06659,212,2,8566.54
2629,USER_06660,19,2,3700.71
2630,USER_06661,305,1,508.0
2631,USER_06662,126,1,7637.76
2632,USER_06665,64,1,7942.1
2633,USER_06668,304,1,8359.58
2634,USER_06669,82,3,14163.64
2635,USER_06670,236,1,5672.48
2636,USER_06671,78,1,3013.51
2637,USER_06672,16,3,19936.83
2638,USER_06675,247,1,1619.62
2639,USER_06678,299,1,514.89
2640,USER_06679,174,1,3059.61
2641,USER_06684,258,1,4871.08
2642,USER_06686,78,1,7053.72
2643,USER_06688,120,1,4256.78
2644,USER_06693,276,1,5714.49
2645,USER_06698,74,1,1223.24
2646,USER_06701,207,1,9913.05
2647,USER_06702,258,1,8616.31
2648,USER_06706,64,1,5482.41
2649,USER_06707,354,1,9082.41
2650,USER_06708,180,1,8228.34
2651,USER_06711,218,1,9427.04
2652,USER_06712,181,1,6310.76
2653,USER_06714,298,1,9233.3
2654,USER_06716,35,1,4329.06
2655,USER_06717,62,2,13048.560000000001
2656,USER_06719,160,1,7946.33
2657,USER_06720,20,1,7693.96
2658,USER_06724,133,1,1656.08
2659,USER_06725,67,1,2699.41
2660,USER_06729,145,2,1509.62
2661,USER_06730,138,1,8052.67
2662,USER_06733,248,3,14271.060000000001
2663,USER_06734,13,2,12780.49
2664,USER_06735,340,1,3997.82
2665,USER_06736,334,1,10.09
2666,USER_06748,249,1,1502.3
2667,USER_06750,329,1,723.35
2668,USER_06751,240,1,1176.08
2669,USER_06752,226,1,6820.17
2670,USER_06753,98,1,2518.0
2671,USER_06756,80,1,9268.66
2672,USER_06757,242,1,5643.43
2673,USER_06768,287,1,9320.86
2674,USER_06771,202,1,9127.05
2675,USER_06773,108,1,7528.83
2676,USER_06774,71,2,10489.980000000001
2677,USER_06775,165,1,1964.52
2678,USER_06776,184,1,9607.81
2679,USER_06777,280,1,4027.2
2680,USER_06782,175,1,6129.29
2681,USER_06785,40,1,598.5
2682,USER_06787,204,1,5923.81
2683,USER_06791,131,1,3259.0
2684,USER_06793,259,1,6456.23
2685,USER_06794,173,2,11802.25
2686,USER_06795,223,1,566.69
2687,USER_06799,209,1,4469.03
2688,USER_06800,227,2,14161.76
2689,USER_06801,38,1,4378.39
2690,USER_06808,237,1,5895.72
2691,USER_06809,144,1,9599.01
2692,USER_06812,155,1,5780.92
2693,USER_06813,323,1,7794.02
2694,USER_06817,194,1,7999.15
2695,USER_06818,358,1,6337.18
2696,USER_06819,300,1,6515.78
2697,USER_06828,7,1,6207.94
2698,USER_06829,50,2,5894.4
2699,USER_06832,337,1,1476.73
2700,USER_06833,179,1,4412.66
2701,USER_06834,172,2,9764.68
2702,USER_06835,255,2,5177.44
2703,USER_06838,257,1,9799.38
2704,USER_06840,232,1,8312.15
2705,USER_06842,297,1,9660.11
2706,USER_06844,71,1,7532.35
2707,USER_06845,360,1,7061.81
2708,USER_06847,250,2,6412.92
2709,USER_06850,358,1,6139.37
2710,USER_06854,10,2,12111.76
2711,USER_06855,93,1,2594.17
2712,USER_06856,239,1,7973.42
2713,USER_06857,35,1,7288.72
2714,USER_06862,123,1,6805.66
2715,USER_06865,78,2,11273.4
2716,USER_06872,221,1,5513.22
2717,USER_06875,90,1,101.66
2718,USER_06879,313,1,8488.39
2719,USER_06883,61,1,6010.28
2720,USER_06884,32,2,12642.04
2721,USER_06891,336,1,320.89
2722,USER_06892,7,1,7509.0
2723,USER_06896,49,2,3533.63
2724,USER_06898,251,1,4342.62
2725,USER_06899,231,1,5566.81
2726,USER_06901,116,1,2120.43
2727,USER_06906,136,2,12166.57
2728,USER_06918,32,1,2248.59
2729,USER_06921,72,1,8436.62
2730,USER_06923,10,1,5289.4
2731,USER_06928,70,1,3360.39
2732,USER_06931,264,1,2569.97
2733,USER_06933,121,1,1155.43
2734,USER_06937,52,1,8803.35
2735,USER_06941,291,1,1711.34
2736,USER_06946,27,1,7107.25
2737,USER_06951,314,1,2933.57
2738,USER_06953,129,2,15246.64
2739,USER_06957,55,1,6988.82
2740,USER_06958,109,1,2723.65
2741,USER_06960,7,3,19945.63
2742,USER_06962,264,1,2827.26
2743,USER_06965,360,1,7892.35
2744,USER_06968,124,1,261.29
2745,USER_06970,87,1,4275.27
2746,USER_06971,152,2,10491.220000000001
2747,USER_06974,280,1,6733.09
2748,USER_06975,305,2,11624.99
2749,USER_06976,68,1,7724.04
2750,USER_06977,321,1,2550.95
2751,USER_06979,313,1,1623.8
2752,USER_06985,19,1,2776.87
2753,USER_06988,247,1,8351.6
2754,USER_06990,155,1,8170.9
2755,USER_06991,42,1,2427.11
2756,USER_06992,304,2,11006.25
2757,USER_06994,82,1,6970.85
2758,USER_06996,173,1,4443.45
2759,USER_06999,345,1,2024.18
2760,USER_07001,338,1,4053.87
2761,USER_07002,54,1,548.51
2762,USER_07003,302,2,3071.06
2763,USER_07004,332,1,6247.69
2764,USER_07005,62,1,6255.37
2765,USER_07007,117,2,11644.51
2766,USER_07008,204,1,6714.23
2767,USER_07014,301,1,7197.68
2768,USER_07015,75,1,1933.29
2769,USER_07016,284,1,960.02
2770,USER_07018,227,1,7849.48
2771,USER_07019,282,1,2865.21
2772,USER_07020,256,1,7404.03
2773,USER_07021,93,2,10761.75
2774,USER_07022,6,1,2205.27
2775,USER_07024,7,1,1625.16
2776,USER_07029,146,1,7232.77
2777,USER_07035,262,2,8724.06
2778,USER_07037,206,1,5997.76
2779,USER_07040,57,1,7284.94
2780,USER_07042,183,1,2245.59
2781,USER_07045,150,1,5622.93
2782,USER_07046,102,1,8361.01
2783,USER_07047,329,1,4313.67
2784,USER_07049,82,2,11153.18
2785,USER_07051,34,2,13232.279999999999
2786,USER_07052,139,1,1329.79
2787,USER_07055,265,1,4688.37
2788,USER_07056,167,1,5519.81
2789,USER_07057,9,2,6616.280000000001
2790,USER_07058,8,1,2666.13
2791,USER_07059,140,1,3030.67
2792,USER_07060,153,1,9447.65
2793,USER_07067,230,1,8738.16
2794,USER_07068,335,1,8855.04
2795,USER_07073,208,1,6607.64
2796,USER_07074,267,1,3999.32
2797,USER_07076,243,1,7009.12
2798,USER_07077,61,1,3681.64
2799,USER_07078,182,2,7467.74
2800,USER_07082,287,1,5252.73
2801,USER_07083,10,2,12121.769999999999
2802,USER_07085,211,2,3080.85
2803,USER_07087,229,1,7503.55
2804,USER_07088,107,2,2529.17
2805,USER_07089,196,1,4925.9
2806,USER_07090,126,1,360.36
2807,USER_07094,326,1,9696.92
2808,USER_07096,233,1,6907.39
2809,USER_07098,15,4,19914.91
2810,USER_07100,28,1,9851.41
2811,USER_07102,153,3,12311.01
2812,USER_07104,59,1,3136.96
2813,USER_07109,29,2,13761.199999999999
2814,USER_07111,74,1,8774.03
2815,USER_07116,209,1,2146.21
2816,USER_07122,234,1,5650.19
2817,USER_07123,5,1,3144.53
2818,USER_07125,100,1,1305.07
2819,USER_07127,32,2,15508.79
2820,USER_07128,177,1,8082.91
2821,USER_07132,310,1,7621.87
2822,USER_07135,27,1,6311.23
2823,USER_07140,334,1,4367.73
2824,USER_07142,128,1,7188.15
2825,USER_07143,289,1,6089.62
2826,USER_07144,142,1,1915.08
2827,USER_07146,203,1,8976.02
2828,USER_07147,199,1,3955.65
2829,USER_07148,102,2,7400.52
2830,USER_07149,123,1,3263.23
2831,USER_07154,303,1,9349.27
2832,USER_07158,92,1,1981.44
2833,USER_07161,24,1,4247.27
2834,USER_07164,28,3,12126.89
2835,USER_07166,79,1,1400.16
2836,USER_07167,222,1,3209.31
2837,USER_07168,245,1,4009.11
2838,USER_07170,289,1,1988.79
2839,USER_07174,156,2,6821.79
2840,USER_07177,20,1,2514.11
2841,USER_07178,213,3,11707.33
2842,USER_07182,148,1,868.92
2843,USER_07185,76,1,7380.8
2844,USER_07186,14,1,861.64
2845,USER_07189,292,1,1563.61
2846,USER_07191,193,2,8607.28
2847,USER_07193,129,1,2735.44
2848,USER_07198,230,1,1640.57
2849,USER_07202,251,1,3607.8
2850,USER_07204,364,1,1495.4
2851,USER_07206,179,1,2253.46
2852,USER_07211,235,2,17093.67
2853,USER_07214,121,1,4524.66
2854,USER_07217,66,2,7886.2
2855,USER_07220,19,1,3065.26
2856,USER_07223,142,1,3455.95
2857,USER_07225,63,1,8882.73
2858,USER_07228,322,1,989.17
2859,USER_07233,334,1,6499.04
2860,USER_07235,327,1,6665.95
2861,USER_07237,33,1,7309.47
2862,USER_07238,69,1,2172.86
2863,USER_07244,93,1,9186.24
2864,USER_07248,90,1,1673.52
2865,USER_07251,150,1,6087.22
2866,USER_07253,230,1,8615.46
2867,USER_07257,101,2,3797.95
2868,USER_07258,185,2,9735.839999999998
2869,USER_07260,297,1,7510.8
2870,USER_07261,114,1,5658.84
2871,USER_07264,48,2,6485.66
2872,USER_07266,80,1,189.99
2873,USER_07269,82,1,1545.46
2874,USER_07270,308,1,938.55
2875,USER_07271,193,1,8856.99
2876,USER_07272,264,1,6180.89
2877,USER_07275,364,1,307.81
2878,USER_07280,310,1,2074.54
2879,USER_07281,219,2,16727.489999999998
2880,USER_07284,174,1,1586.88
2881,USER_07286,198,1,3234.13
2882,USER_07289,0,1,3691.52
2883,USER_07291,127,2,3589.11
2884,USER_07297,348,1,8172.63
2885,USER_07299,120,1,9232.47
2886,USER_07301,62,3,14092.34
2887,USER_07305,162,1,3873.96
2888,USER_07308,203,2,3102.76
2889,USER_07310,19,1,3193.36
2890,USER_07311,156,2,4350.24
2891,USER_07312,93,1,4950.73
2892,USER_07313,65,1,3536.0
2893,USER_07314,311,1,2414.04
2894,USER_07316,72,1,2456.44
2895,USER_07320,232,1,1396.0
2896,USER_07327,309,1,130.38
2897,USER_07330,32,1,9716.01
2898,USER_07334,188,1,7697.75
2899,USER_07346,108,1,2938.47
2900,USER_07348,59,2,14827.599999999999
2901,USER_07350,4,2,9050.26
2902,USER_07351,92,1,7935.25
2903,USER_07352,106,1,5848.3
2904,USER_07355,171,2,5919.16
2905,USER_07357,314,1,6304.2
2906,USER_07359,67,1,1483.23
2907,USER_07360,139,1,752.24
2908,USER_07369,19,1,8831.83
2909,USER_07370,14,1,9810.21
2910,USER_07371,157,1,5829.5
2911,USER_07372,311,1,3109.68
2912,USER_07373,289,1,4049.12
2913,USER_07375,181,1,458.44
2914,USER_07377,31,1,7391.92
2915,USER_07379,312,1,1628.13
2916,USER_07384,36,1,791.27
2917,USER_07385,312,1,446.56
2918,USER_07386,58,1,5004.08
2919,USER_07387,331,1,1637.09
2920,USER_07388,272,1,6740.25
2921,USER_07390,5,1,5227.07
2922,USER_07393,138,2,10864.41
2923,USER_07399,257,1,3934.07
2924,USER_07400,40,1,8311.1
2925,USER_07402,149,1,7775.4
2926,USER_07408,42,1,7336.27
2927,USER_07410,314,1,646.39
2928,USER_07414,273,2,8541.48
2929,USER_07417,301,1,6682.14
2930,USER_07424,18,1,9031.5
2931,USER_07430,213,1,1308.77
2932,USER_07434,128,1,4281.33
2933,USER_07437,60,3,18659.44
2934,USER_07438,156,1,6414.01
2935,USER_07445,174,1,6573.89
2936,USER_07447,171,1,9731.58
2937,USER_07448,6,1,6736.83
2938,USER_07451,81,2,2573.65
2939,USER_07454,24,1,7973.81
2940,USER_07455,78,1,9650.33
2941,USER_07459,32,1,1576.74
2942,USER_07460,278,1,5457.72
2943,USER_07466,38,1,3329.06
2944,USER_07467,103,2,1038.99
2945,USER_07472,214,1,6006.19
2946,USER_07474,79,1,2618.66
2947,USER_07477,131,2,8038.4800000000005
2948,USER_07483,32,1,8582.2
2949,USER_07484,55,2,5388.62
2950,USER_07486,91,1,368.27
2951,USER_07491,214,1,1864.29
2952,USER_07495,57,1,8827.36
2953,USER_07497,37,1,5293.65
2954,USER_07507,95,1,5779.57
2955,USER_07510,62,1,5222.35
2956,USER_07513,156,2,4591.95
2957,USER_07514,139,2,10654.27
2958,USER_07518,24,1,1498.34
2959,USER_07519,61,1,783.98
2960,USER_07525,159,1,5250.2
2961,USER_07528,28,2,4450.18
2962,USER_07530,8,2,10185.05
2963,USER_07534,149,1,9911.52
2964,USER_07538,307,1,3181.82
2965,USER_07539,90,1,1459.18
2966,USER_07542,157,2,2276.52
2967,USER_07544,82,1,6618.8
2968,USER_07547,279,1,1004.36
2969,USER_07548,364,1,8430.75
2970,USER_07549,225,1,3816.81
2971,USER_07550,316,1,2674.5
2972,USER_07552,132,1,9835.4
2973,USER_07563,90,1,8600.79
2974,USER_07565,318,2,15461.759999999998
2975,USER_07569,249,1,2918.87
2976,USER_07573,17,1,9649.29
2977,USER_07575,150,1,4339.75
2978,USER_07585,301,1,6847.18
2979,USER_07587,47,1,2041.03
2980,USER_07588,200,1,119.87
2981,USER_07590,222,1,7142.99
2982,USER_07592,48,1,3070.44
2983,USER_07593,252,1,6717.2
2984,USER_07594,67,1,8732.29
2985,USER_07596,88,2,3487.75
2986,USER_07597,26,1,3717.82
2987,USER_07598,233,1,9570.99
2988,USER_07604,205,1,1921.34
2989,USER_07608,199,2,16864.32
2990,USER_07609,9,2,11819.97
2991,USER_07613,197,1,4537.79
2992,USER_07616,307,1,4813.32
2993,USER_07617,282,1,3181.49
2994,USER_07618,232,1,5988.88
2995,USER_07622,197,1,4302.27
2996,USER_07623,178,1,6182.86
2997,USER_07625,288,1,3335.7
2998,USER_07630,262,1,8649.37
2999,USER_07631,275,1,2221.47
3000,USER_07633,296,1,298.2
3001,USER_07635,319,1,3411.26
3002,USER_07640,340,1,4740.23
3003,USER_07642,253,1,9895.52
3004,USER_07644,238,1,3686.62
3005,USER_07646,130,1,2763.2
3006,USER_07647,157,1,794.4
3007,USER_07649,15,1,456.77
3008,USER_07650,161,2,5582.01
3009,USER_07655,23,2,12199.6
3010,USER_07656,13,1,7274.47
3011,USER_07657,24,1,7895.53
3012,USER_07659,143,1,3439.06
3013,USER_07661,23,3,13527.68
3014,USER_07662,362,1,6464.24
3015,USER_07671,219,2,11417.11
3016,USER_07676,245,2,11958.529999999999
3017,USER_07678,79,2,13795.94
3018,USER_07680,91,2,4960.9
3019,USER_07684,186,2,12301.970000000001
3020,USER_07687,129,1,8313.17
3021,USER_07690,164,1,8858.35
3022,USER_07692,142,1,2676.65
3023,USER_07696,261,1,1269.27
3024,USER_07700,208,1,8816.36
3025,USER_07701,95,1,6312.8
3026,USER_07702,107,1,8038.08
3027,USER_07703,199,1,7436.42
3028,USER_07704,19,1,4694.67
3029,USER_07707,340,1,402.59
3030,USER_07710,38,1,9564.51
3031,USER_07711,145,2,11402.96
3032,USER_07713,94,1,6807.35
3033,USER_07715,19,1,4082.63
3034,USER_07716,129,2,12635.25
3035,USER_07718,48,3,17422.29
3036,USER_07720,147,1,8504.59
3037,USER_07721,231,1,4025.94
3038,USER_07729,217,2,15707.21
3039,USER_07733,131,1,9675.82
3040,USER_07734,215,2,8008.07
3041,USER_07736,89,3,19270.4
3042,USER_07739,17,1,1557.43
3043,USER_07741,257,1,3868.01
3044,USER_07750,43,4,17174.66
3045,USER_07751,49,2,4876.08
3046,USER_07753,185,1,3424.01
3047,USER_07757,317,1,4398.77
3048,USER_07763,138,1,2102.05
3049,USER_07764,0,1,6073.93
3050,USER_07766,72,2,15280.07
3051,USER_07770,181,2,6859.13
3052,USER_07771,123,3,19695.02
3053,USER_07772,314,1,6623.47
3054,USER_07774,86,1,9577.46
3055,USER_07776,124,1,6945.53
3056,USER_07777,125,1,6257.72
3057,USER_07783,153,2,7176.07
3058,USER_07785,109,1,8950.12
3059,USER_07787,243,1,5037.97
3060,USER_07792,72,1,2216.92
3061,USER_07796,171,1,2486.15
3062,USER_07797,347,1,9254.17
3063,USER_07799,322,1,6167.64
3064,USER_07803,183,1,9473.98
3065,USER_07805,126,1,7967.57
3066,USER_07807,239,1,9798.29
3067,USER_07809,108,1,9464.56
3068,USER_07815,45,1,3017.45
3069,USER_07819,42,1,8381.67
3070,USER_07820,33,1,368.08
3071,USER_07826,208,1,219.73
3072,USER_07831,40,2,7969.02
3073,USER_07833,288,1,4446.71
3074,USER_07835,213,1,7684.06
3075,USER_07836,32,1,6594.03
3076,USER_07838,66,2,5614.639999999999
3077,USER_07839,205,2,13546.2
3078,USER_07847,72,1,1643.88
3079,USER_07849,38,1,5561.08
3080,USER_07853,309,1,4316.54
3081,USER_07856,63,2,15837.119999999999
3082,USER_07857,98,1,1283.16
3083,USER_07859,117,1,2214.7
3084,USER_07860,102,2,10005.130000000001
3085,USER_07861,150,1,6552.93
3086,USER_07862,114,1,7500.18
3087,USER_07865,319,1,3898.74
3088,USER_07869,136,1,6194.69
3089,USER_07871,94,1,3381.68
3090,USER_07872,310,1,944.92
3091,USER_07873,244,1,5147.21
3092,USER_07874,271,1,1694.62
3093,USER_07875,271,1,4512.26
3094,USER_07876,39,1,2072.02
3095,USER_07877,51,1,3725.83
3096,USER_07878,342,1,9093.51
3097,USER_07882,199,1,890.92
3098,USER_07891,272,1,1626.47
3099,USER_07893,47,1,1440.09
3100,USER_07895,286,1,2057.08
3101,USER_07900,52,2,14311.45
3102,USER_07901,203,1,2058.14
3103,USER_07903,91,1,8066.1
3104,USER_07904,185,1,5472.59
3105,USER_07910,205,1,9323.3
3106,USER_07912,51,1,9229.02
3107,USER_07914,161,1,1933.59
3108,USER_07915,346,1,420.58
3109,USER_07916,74,1,5376.66
3110,USER_07922,214,1,5496.27
3111,USER_07926,333,1,1155.75
3112,USER_07927,219,1,143.25
3113,USER_07929,299,1,3756.66
3114,USER_07931,172,1,8259.99
3115,USER_07932,37,2,10398.84
3116,USER_07936,94,1,9045.0
3117,USER_07945,152,1,8551.56
3118,USER_07947,216,1,1409.28
3119,USER_07949,29,1,415.67
3120,USER_07952,7,2,3480.0299999999997
3121,USER_07953,279,1,8084.03
3122,USER_07954,167,1,6619.43
3123,USER_07959,142,1,2283.34
3124,USER_07960,354,1,4156.3
3125,USER_07966,232,1,9648.95
3126,USER_07967,100,1,5362.24
3127,USER_07972,151,3,17622.16
3128,USER_07974,182,2,12067.380000000001
3129,USER_07976,223,3,13624.29
3130,USER_07978,320,1,263.84
3131,USER_07980,215,1,3067.09
3132,USER_07984,132,2,4363.299999999999
3133,USER_07986,208,1,124.81
3134,USER_07988,11,1,2058.76
3135,USER_07995,277,1,9128.45
3136,USER_08001,59,2,7861.66
3137,USER_08002,136,1,8721.81
3138,USER_08003,62,2,7822.24
3139,USER_08004,149,1,5281.78
3140,USER_08009,162,1,7823.5
3141,USER_08010,278,1,7320.24
3142,USER_08017,351,1,598.18
3143,USER_08018,94,1,8540.92
3144,USER_08019,277,1,504.29
3145,USER_08020,21,1,7390.7
